bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12724200,2581200,9,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,4,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12731600,2587200,10,114.36866427366554,22.76715604966746,114.35730901510665,22.763485482622173,114.36224966818382,22.760818656394125
12688000,2560800,8,113.97700307144453,22.547035299176148,113.96559763869375,22.543982848315686,113.970521287376,22.5410295444934
12678600,2581800,22,113.8925623535345,22.72216042190394,113.88121558045765,22.71884983478599,113.88610849491319,22.71583212159584
12724400,2589800,3,114.3039862769685,22.788815264246878,114.29258092908829,22.78593262985236,114.2974338808973,22.783158252951274
12672600,2586600,4,113.83866402295362,22.762157275593207,113.82710790509965,22.759362914638533,113.83212382100876,22.756434753069303
12681200,2574600,3,113.91591829678622,22.662142964138155,113.90457059533837,22.659172481207275,113.90943897644792,22.65613625883586
12750000,2566600,4,114.53395248744688,22.59542574668483,114.52276502110186,22.59263287244094,114.52737921265263,22.589693939114213
12705600,2576800,25,114.13510484114843,22.680484452660405,114.12358166480305,22.6768577387174,114.12867166274467,22.67417734391137
12672000,2574400,10,113.83327418989553,22.660475433084486,113.82170561004793,22.657744124021754,113.82672953576406,22.654799454223035
12699600,2582800,1,114.08120651056755,22.73049407589987,114.06950413965498,22.72739760392575,114.07464333719996,22.724736919617296
12679400,2559800,11,113.89974879761195,22.53869038238554,113.88844794579195,22.535483920325735,113.89332019763977,22.532431513968973
12694600,2579400,7,114.0362912350835,22.702157557598614,114.0247010787152,22.698906324675697,114.02977729459373,22.696150895518375
12715600,2583600,26,114.22493539211655,22.737160629294216,114.21358160570493,22.733825155276165,114.2184557838248,22.73101241650929
12668600,2579000,1,113.80273180256638,22.698823459474497,113.79109381083414,22.695812671350012,113.79619777889505,22.692930453917153
12668000,2584600,6,113.7973419695083,22.745493358661847,113.78571970116492,22.74236996570251,113.79083844283505,22.739508299382678
12683400,2566200,2,113.9356810179992,22.592089026274973,113.92423818904265,22.5894062059959,113.92910463525995,22.58637361677484
12719200,2581200,38,114.25727439046507,22.717159983027358,114.24597942339518,22.71370288853739,114.25081238597062,22.710866449456656
12677000,2565400,77,113.8781894653796,22.58541534008867,113.86682574316296,22.582133740054108,113.8717342092479,22.579102251780043
12697000,2569000,2,114.05785056731584,22.61544435098736,114.0461695822974,22.61247223968613,114.051279277206,22.6097499704202
