bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12674000,2572200,1,113.85124030008916,22.642131239016994,113.83976183927119,22.639208868967984,113.8447365011522,22.63622702852445
12688000,2560800,5,113.97700307144453,22.547035299176148,113.96559763869375,22.543982848315686,113.970521287376,22.5410295444934
12744800,2567200,3,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12685200,2577600,6,113.95185051717345,22.687153469632477,113.94039593987179,22.68447176256964,113.94528394208092,22.681481742859603
12690600,2578200,2,114.00035901469624,22.69215501696175,113.98892884784809,22.68869243607807,113.99391737197533,22.685829325647997
12732200,2584000,2,114.37405410672363,22.740493782698294,114.36266717940923,22.736843611225698,114.36761146646697,22.73417606164126
12737200,2570800,1,114.41896938220769,22.63045637043966,114.40747127322095,22.62744562273401,114.41241125329206,22.624774166491992
12668200,2581200,1,113.79913858052765,22.717159983027358,113.78749651646578,22.714075280011006,113.7926096203859,22.711203089194836
12697800,2577400,1,114.06503701139329,22.685486246158522,114.05334611934416,22.682522568161794,114.058469699554,22.679827523152547
12671400,2585800,2,113.82788435683746,22.75549195556049,113.81628103802908,22.752744195696764,113.82132563788448,22.749834391949932
12723400,2571400,1,114.29500322187168,22.63546000841719,114.28362223185556,22.63257213301762,114.28845659174738,22.629744452012197
12675600,2590800,3,113.86561318824407,22.79714480517665,113.85420440501895,22.793953793717993,113.85915335998867,22.790989686866396
12672000,2574400,1,113.83327418989553,22.660475433084486,113.82170561004793,22.657744124021754,113.82672953576406,22.654799454223035
12716600,2574400,1,114.23391844721336,22.660475433084486,114.22263724156115,22.657048942358518,114.22749127048024,22.654208242568714
12684600,2591000,3,113.94646068411537,22.798810651592788,113.93501084300281,22.796120623977302,113.93989951459831,22.793153912831922
12697600,2567000,1,114.06324040037393,22.598762385293327,114.05153842522618,22.595810111091946,114.05665419240952,22.593095738318894
12679400,2559800,1,113.89974879761195,22.53869038238554,113.88844794579195,22.535483920325735,113.89332019763977,22.532431513968973
12715600,2583600,4,114.22493539211655,22.737160629294216,114.21358160570493,22.733825155276165,114.2184557838248,22.73101241650929
12707800,2573800,3,114.15486756236142,22.65547271695229,114.14334923670188,22.65216174652933,114.14839297319894,22.649447373397575
12679200,2593400,2,113.89795218659259,22.818799202027737,113.88660439311252,22.815504473859054,113.89149650462407,22.812514695829105
12682800,2559400,9,113.93029118494111,22.535352272787897,113.91890576429854,22.532625479883663,113.92376612007466,22.529582049683594
12730200,2577200,2,114.35608799653001,22.68381900217108,114.34472849780123,22.68023625960651,114.34964840281856,22.677526125518526
12697200,2583200,5,114.05964717833521,22.733827393691637,114.04795171509767,22.730837766913798,114.05307166475549,22.72814543644456
12719200,2581200,11,114.25727439046507,22.717159983027358,114.24597942339518,22.71370288853739,114.25081238597062,22.710866449456656
12677000,2565400,32,113.8781894653796,22.58541534008867,113.86682574316296,22.582133740054108,113.8717342092479,22.579102251780043
