bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12724200,2581200,14,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,24,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12724400,2589800,5,114.3039862769685,22.788815264246878,114.29258092908829,22.78593262985236,114.2974338808973,22.783158252951274
12689200,2578600,34,113.9877827375607,22.695489279259103,113.9763536063728,22.692196582943655,113.98131130131452,22.689296957129766
12723400,2571400,1,114.29500322187168,22.63546000841719,114.28362223185556,22.63257213301762,114.28845659174738,22.629744452012197
12725400,2580200,8,114.31296933206531,22.70882550753567,114.3015281957161,22.70592905353411,114.30638684442556,22.70314531636985
12684600,2591000,8,113.94646068411537,22.798810651592788,113.93501084300281,22.796120623977302,113.93989951459831,22.793153912831922
12668000,2584600,9,113.7973419695083,22.745493358661847,113.78571970116492,22.74236996570251,113.79083844283505,22.739508299382678
12744400,2567400,4,114.48364737890473,22.60209894209109,114.47240708104493,22.598546749852822,114.47719578252253,22.595755657169505
12678200,2589200,101,113.88896913149577,22.783817292651563,113.87765278298144,22.780478462441376,113.88255488572896,22.777482094816282
12740400,2570800,4,114.4477151585175,22.63045637043966,114.43629552658014,22.62731268555237,114.44118956445402,22.624609676946832
12706600,2567600,6,114.14408789624524,22.60376718980801,114.13254483007402,22.600262766405436,114.1376108990904,22.597556427022585
12737200,2569400,1,114.41896938220769,22.6187804985909,114.40746026786391,22.61576934802576,114.41239950762076,22.613095966309416
12713600,2576800,3,114.20696928192292,22.680484452660405,114.19553346343483,22.677452379140135,114.20044231456633,22.674649521227956
12705800,2562000,2,114.13690145216779,22.55704852557324,114.1253898212627,22.553459263246072,114.13046818035755,22.550757421034323
12714800,2582000,9,114.2177489480391,22.72382719378607,114.20634787683602,22.720608884921322,114.21123541044122,22.717801224641867
12680800,2591200,5,113.91232507474749,22.80047647741627,113.90096677397277,22.79740163793181,113.90584549750407,22.794403491213377
12685200,2590400,72,113.95185051717345,22.793813050571078,113.94040168270823,22.791102718251608,113.94529650071385,22.78814389581351
12695600,2577600,35,114.0452742901803,22.687153469632477,114.03364954364433,22.684041100009836,114.03874293365,22.6813049384279
12695000,2558800,38,114.03988445712221,22.53034495533359,114.02831866015481,22.527181092289716,114.03339131212566,22.52440896897289
12697400,2566800,12,114.06144378935457,22.597094076214834,114.04974539173418,22.59413834625771,114.0548587901625,22.591420440263406
12684400,2559000,4,113.944664073096,22.532014081557836,113.93324613317972,22.529383118809502,113.93811600101323,22.526358112731902
12708000,2573600,21,114.15666417338078,22.65380510392174,114.14514395639992,22.6505296482981,114.15018307754387,22.64781191415418
12665400,2582400,2,113.77398602625658,22.727160675928246,113.76237484213118,22.723685000514347,113.76753266159028,22.720841991074742
12747600,2561600,8,114.51239315521454,22.553710865121833,114.50123471296081,22.550521114346292,114.5059193621431,22.547639883424203
12698200,2563000,25,114.06863023343202,22.565392319272263,114.05694402761983,22.562441388385,114.06206359946367,22.55973250266596
12682400,2587000,9,113.92669796290238,22.76548981221173,113.91530591397368,22.762669630000303,113.92017992933782,22.759667090901907
12697800,2557600,14,114.06503701139329,22.520329769533074,114.0533702220281,22.517391154646624,114.05848304503277,22.514673582589452
12674000,2566000,37,113.85124030008916,22.590420635397464,113.83973165058347,22.587499534156922,113.84470308943523,22.584509781658376
12724400,2581400,6,114.3039862769685,22.718826816523418,114.29255087875043,22.715958736156395,114.29739932537815,22.71316288759034
12674000,2577600,10,113.85124030008916,22.687153469632477,113.83974302365863,22.684218369306514,113.8447206131364,22.681246106893713
12674200,2585200,12,113.85303691110853,22.750492749626392,113.84155219465339,22.747513559943386,113.84652917740674,22.744555254374955
12717600,2586400,1,114.24290150231018,22.760490976432745,114.23163378479636,22.756977509470435,114.23648205229216,22.75415702042502
12673000,2572600,16,113.84225724499235,22.645466731422893,113.83072916753314,22.642666438204117,113.83572786798034,22.639701774386435
12747200,2573000,1,114.50879993317581,22.64880214188697,114.49764152225374,22.645528581157926,114.50234482723287,22.64267097780203
12716800,2579400,81,114.23571505823273,22.702157557598614,114.22440384074878,22.69869762686904,114.22925788988532,22.69586515422889
