bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12724200,2581200,12,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,11,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12736200,2586400,22,114.40998632711089,22.760490976432745,114.39850075736288,22.757353597261453,114.40345552635907,22.754716371170765
12674000,2572200,1,113.85124030008916,22.642131239016994,113.83976183927119,22.639208868967984,113.8447365011522,22.63622702852445
12688000,2560800,12,113.97700307144453,22.547035299176148,113.96559763869375,22.543982848315686,113.970521287376,22.5410295444934
12678600,2581800,20,113.8925623535345,22.72216042190394,113.88121558045765,22.71884983478599,113.88610849491319,22.71583212159584
12682600,2572400,3,113.92849457392175,22.643798995462085,113.91710374557057,22.641035002513075,113.92197041867357,22.63800293119524
12705600,2576800,18,114.13510484114843,22.680484452660405,114.12358166480305,22.6768577387174,114.12867166274467,22.67417734391137
12672000,2574400,7,113.83327418989553,22.660475433084486,113.82170561004793,22.657744124021754,113.82672953576406,22.654799454223035
12679400,2559800,6,113.89974879761195,22.53869038238554,113.88844794579195,22.535483920325735,113.89332019763977,22.532431513968973
12715600,2583600,11,114.22493539211655,22.737160629294216,114.21358160570493,22.733825155276165,114.2184557838248,22.73101241650929
12668000,2584600,7,113.7973419695083,22.745493358661847,113.78571970116492,22.74236996570251,113.79083844283505,22.739508299382678
12677000,2565400,81,113.8781894653796,22.58541534008867,113.86682574316296,22.582133740054108,113.8717342092479,22.579102251780043
12678200,2590400,26,113.88896913149577,22.793813050571078,113.87764585513202,22.79046959125908,113.88254860586011,22.787476591786127
12674600,2585400,2,113.85663013314725,22.75215917216491,113.84516890192539,22.74912215942626,113.8501368139121,22.746158086800463
12678200,2589200,117,113.88896913149577,22.783817292651563,113.87765278298144,22.780478462441376,113.88255488572896,22.777482094816282
12671000,2568400,1,113.82429113479873,22.61043997610202,113.81266465014774,22.60771293787779,113.8177095020787,22.604776313751017
12680400,2566800,11,113.90873185270875,22.597094076214834,113.89737109700705,22.594003591074735,113.902239079187,22.590955006769008
12740400,2570800,2,114.4477151585175,22.63045637043966,114.43629552658014,22.62731268555237,114.44118956445402,22.624609676946832
12696200,2574600,28,114.05066412323839,22.662142964138155,114.03903534582929,22.659106842065324,114.04413682150766,22.656377769107507
12698400,2563200,6,114.07042684445138,22.567061016729053,114.05873811449963,22.564101726136155,114.06385949698375,22.56139578527984
12713600,2576800,1,114.20696928192292,22.680484452660405,114.19553346343483,22.677452379140135,114.20044231456633,22.674649521227956
12684400,2559800,32,113.944664073096,22.53869038238554,113.93324592235514,22.53605912906337,113.93811621225821,22.533034460404014
12678400,2589800,44,113.89076574251514,22.788815264246878,113.87944804761315,22.785481227549948,113.88434775230981,22.782485170661207
12671400,2589800,2,113.82788435683746,22.788815264246878,113.81628480278448,22.78605796886553,113.82133154661807,22.78315890605931
12705800,2562000,2,114.13690145216779,22.55704852557324,114.1253898212627,22.553459263246072,114.13046818035755,22.550757421034323
12714800,2582000,17,114.2177489480391,22.72382719378607,114.20634787683602,22.720608884921322,114.21123541044122,22.717801224641867
12680800,2591200,21,113.91232507474749,22.80047647741627,113.90096677397277,22.79740163793181,113.90584549750407,22.794403491213377
12705400,2565200,21,114.13330823012906,22.58374686743089,114.12176875503408,22.580117923733187,114.12685598615631,22.577422902246532
12685200,2590400,60,113.95185051717345,22.793813050571078,113.94040168270823,22.791102718251608,113.94529650071385,22.78814389581351
12680800,2557600,28,113.91232507474749,22.520329769533074,113.90099214091391,22.51731271486229,113.90585310062139,22.51425830840649
