bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12724200,2581200,2,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,3,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12731600,2587200,1,114.36866427366554,22.76715604966746,114.35730901510665,22.763485482622173,114.36224966818382,22.760818656394125
12682000,2554800,4,113.92310474086366,22.49695814745034,113.91171621880972,22.494122504985008,113.91657292328189,22.491072224595865
12734200,2581800,1,114.39202021691726,22.72216042190394,114.38056331126162,22.718731461733885,114.38551745047131,22.71607697199807
12688000,2560800,3,113.97700307144453,22.547035299176148,113.96559763869375,22.543982848315686,113.970521287376,22.5410295444934
12678600,2581800,2,113.8925623535345,22.72216042190394,113.88121558045765,22.71884983478599,113.88610849491319,22.71583212159584
12668200,2581200,1,113.79913858052765,22.717159983027358,113.78749651646578,22.714075280011006,113.7926096203859,22.711203089194836
12697800,2577400,1,114.06503701139329,22.685486246158522,114.05334611934416,22.682522568161794,114.058469699554,22.679827523152547
12695400,2582000,1,114.04347767916094,22.72382719378607,114.03184302688483,22.72067700240671,114.03693533920121,22.717945838069156
12672000,2574400,4,113.83327418989553,22.660475433084486,113.82170561004793,22.657744124021754,113.82672953576406,22.654799454223035
12697600,2567000,1,114.06324040037393,22.598762385293327,114.05153842522618,22.595810111091946,114.05665419240952,22.593095738318894
12705400,2581400,2,114.13330823012906,22.718826816523418,114.12175663923134,22.715170776933714,114.12685268354167,22.712502099900444
12700600,2582200,1,114.09018956566436,22.725493945127898,114.07850961005232,22.722256015195924,114.08365021185963,22.71960154960508
12697200,2583200,3,114.05964717833521,22.733827393691637,114.04795171509767,22.730837766913798,114.05307166475549,22.72814543644456
12690800,2560600,6,114.0021556257156,22.54536635664598,113.99075511863343,22.5419170508158,113.99573880910992,22.539036601250864
12719200,2581200,9,114.25727439046507,22.717159983027358,114.24597942339518,22.71370288853739,114.25081238597062,22.710866449456656
12677000,2565400,24,113.8781894653796,22.58541534008867,113.86682574316296,22.582133740054108,113.8717342092479,22.579102251780043
12684600,2556800,1,113.94646068411537,22.513652571033166,113.93503024616462,22.511018609123273,113.93990081392532,22.50799590191109
12700600,2583800,1,114.09018956566436,22.738827216271652,114.07851876773466,22.735587475941475,114.08366024514797,22.732936820607925
12678200,2590400,7,113.88896913149577,22.793813050571078,113.87764585513202,22.79046959125908,113.88254860586011,22.787476591786127
12686600,2583600,3,113.96442679430899,22.737160629294216,113.95296698869048,22.734311088765207,113.95787774273876,22.73136088950306
12672000,2584800,1,113.83327418989553,22.747159842873696,113.82168183382782,22.74440280963984,113.82671140304141,22.741480304520284
12678200,2589200,26,113.88896913149577,22.783817292651563,113.87765278298144,22.780478462441376,113.88255488572896,22.777482094816282
12679200,2559600,1,113.89795218659259,22.537021337791362,113.88665339956428,22.533794918533214,113.89152757885417,22.530743147084557
12706200,2570600,1,114.14049467420651,22.628788450162403,114.12897244600896,22.62523202863508,114.13404797677767,22.62253449768919
12682000,2558800,32,113.92310474086366,22.53034495533359,113.91174179250025,22.52751405993192,113.91660060179493,22.524464509378323
12692600,2573000,8,114.01832512488987,22.64880214188697,114.00686763496965,22.645345519085783,114.01189868319615,22.642527222542558
12698600,2572200,8,114.07222345547075,22.642131239016994,114.06054538562378,22.639153852725748,114.06567324165783,22.6364610957396
12705200,2576400,4,114.1315116191097,22.67714982110979,114.11998941897257,22.67349803671514,114.12508607226374,22.670820907931738
12680400,2566800,1,113.90873185270875,22.597094076214834,113.89737109700705,22.594003591074735,113.902239079187,22.590955006769008
12696200,2574600,79,114.05066412323839,22.662142964138155,114.03903534582929,22.659106842065324,114.04413682150766,22.656377769107507
12746800,2563800,5,114.50520671113709,22.57206698651226,114.49402696385738,22.568732298430177,114.49873832045358,22.565874295445123
12698400,2563200,4,114.07042684445138,22.567061016729053,114.05873811449963,22.564101726136155,114.06385949698375,22.56139578527984
12684400,2559800,5,113.944664073096,22.53869038238554,113.93324592235514,22.53605912906337,113.93811621225821,22.533034460404014
12678400,2589800,13,113.89076574251514,22.788815264246878,113.87944804761315,22.785481227549948,113.88434775230981,22.782485170661207
12717000,2585800,5,114.23751166925209,22.75549195556049,114.2262269932902,22.75200717751259,114.23108184971836,22.749188381226862
12694400,2583800,1,114.03449462406414,22.738827216271652,114.02291984397918,22.735540149471333,114.02799457742586,22.732789928707827
12731200,2580400,1,114.36507105162681,22.71049244369831,114.35368723208938,22.70683538163347,114.3586201669548,22.70414659384259
12680800,2591200,4,113.91232507474749,22.80047647741627,113.90096677397277,22.79740163793181,113.90584549750407,22.794403491213377
12678200,2561000,1,113.88896913149577,22.54870422129,113.87766446792293,22.545413992578116,113.88255163117985,22.5423684805458
12705400,2565200,10,114.13330823012906,22.58374686743089,114.12176875503408,22.580117923733187,114.12685598615631,22.577422902246532
12685200,2590400,12,113.95185051717345,22.793813050571078,113.94040168270823,22.791102718251608,113.94529650071385,22.78814389581351
12691600,2583600,2,114.00934206979306,22.737160629294216,113.99788656787591,22.733644550285693,114.002900751873,22.730820654407758
