bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12724200,2581200,21,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,7,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12675600,2593200,13,113.86561318824407,22.81713360280001,113.854183538069,22.81393162370668,113.85913382173733,22.81097456614388
12679200,2553200,12,113.89795218659259,22.483601141091196,113.88661891500887,22.480368129482407,113.89148976692422,22.477315504845954
12725400,2580200,5,114.31296933206531,22.70882550753567,114.3015281957161,22.70592905353411,114.30638684442556,22.70314531636985
12715600,2583600,30,114.22493539211655,22.737160629294216,114.21358160570493,22.733825155276165,114.2184557838248,22.73101241650929
12668000,2584600,8,113.7973419695083,22.745493358661847,113.78571970116492,22.74236996570251,113.79083844283505,22.739508299382678
12683400,2583800,1,113.9356810179992,22.738827216271652,113.92424051594334,22.736115687325547,113.92911627793585,22.73311417929822
12716400,2565200,2,114.232121836194,22.58374686743089,114.2208035313195,22.58034518087638,114.22565554531006,22.577493691683685
12674600,2585400,2,113.85663013314725,22.75215917216491,113.84516890192539,22.74912215942626,113.8501368139121,22.746158086800463
12744400,2567400,4,114.48364737890473,22.60209894209109,114.47240708104493,22.598546749852822,114.47719578252253,22.595755657169505
12736200,2586400,18,114.40998632711089,22.760490976432745,114.39850075736288,22.757353597261453,114.40345552635907,22.754716371170765
12692600,2573000,25,114.01832512488987,22.64880214188697,114.00686763496965,22.645345519085783,114.01189868319615,22.642527222542558
12713600,2576800,3,114.20696928192292,22.680484452660405,114.19553346343483,22.677452379140135,114.20044231456633,22.674649521227956
12684400,2559800,25,113.944664073096,22.53869038238554,113.93324592235514,22.53605912906337,113.93811621225821,22.533034460404014
12709000,2564000,2,114.16564722847758,22.573735602240387,114.15409757091024,22.570637552057814,114.15910829624792,22.567891903033267
12705800,2562000,9,114.13690145216779,22.55704852557324,114.1253898212627,22.553459263246072,114.13046818035755,22.550757421034323
12680800,2591200,23,113.91232507474749,22.80047647741627,113.90096677397277,22.79740163793181,113.90584549750407,22.794403491213377
12666600,2578400,3,113.78476569237276,22.693822158370086,113.77315770510562,22.69048451745151,113.7782971185367,22.6876238302734
12685200,2590400,58,113.95185051717345,22.793813050571078,113.94040168270823,22.791102718251608,113.94529650071385,22.78814389581351
12724400,2589800,3,114.3039862769685,22.788815264246878,114.29258092908829,22.78593262985236,114.2974338808973,22.783158252951274
12695600,2577600,43,114.0452742901803,22.687153469632477,114.03364954364433,22.684041100009836,114.03874293365,22.6813049384279
12728000,2583800,3,114.33632527531702,22.738827216271652,114.32492299124833,22.735561029315512,114.32981745627647,22.732828923441055
12669200,2584400,31,113.80812163562446,22.74382685389456,113.79648604376293,22.74089989237539,113.80158041487694,22.738021570787225
12695000,2558800,45,114.03988445712221,22.53034495533359,114.02831866015481,22.527181092289716,114.03339131212566,22.52440896897289
12697400,2566800,8,114.06144378935457,22.597094076214834,114.04974539173418,22.59413834625771,114.0548587901625,22.591420440263406
12681800,2553600,118,113.92130812984429,22.4869405149344,113.909918685978,22.48407370318538,113.91477484043678,22.4810223900658
