bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12709800,2570800,6,114.17283367255504,22.63045637043966,114.16129189371878,22.627466987029916,114.16628698304076,22.62471576061404
12724200,2581200,2,114.30218966594913,22.717159983027358,114.29075727885449,22.714289339636476,114.29560367952817,22.711490283700954
12744800,2567200,3,114.48724060094347,22.600430673919135,114.47601286160369,22.596885232252372,114.48078923689974,22.59408372099754
12682000,2554800,2,113.92310474086366,22.49695814745034,113.91171621880972,22.494122504985008,113.91657292328189,22.491072224595865
12678400,2591800,2,113.89076574251514,22.805473831319226,113.87943219145501,22.80213110173019,113.88433298165133,22.799140773203202
12694800,2568400,6,114.03808784610285,22.61043997610202,114.02649388239716,22.60723475595737,114.03156794167457,22.604465555583243
12678600,2581800,5,113.8925623535345,22.72216042190394,113.88121558045765,22.71884983478599,113.88610849491319,22.71583212159584
12669200,2582400,3,113.80812163562446,22.727160675928246,113.79647299172606,22.72423567742103,113.80156631193329,22.72135257168007
12712000,2567200,4,114.19259639376803,22.600430673919135,114.1810729687192,22.59754496836915,114.18601294011002,22.594752149442424
12675600,2571000,23,113.86561318824407,22.63212427024199,113.85421214360343,22.62897631668912,113.85915054523966,22.62596862505805
12668200,2581200,3,113.79913858052765,22.717159983027358,113.78749651646578,22.714075280011006,113.7926096203859,22.711203089194836
12697800,2577400,3,114.06503701139329,22.685486246158522,114.05334611934416,22.682522568161794,114.058469699554,22.679827523152547
12705600,2576800,8,114.13510484114843,22.680484452660405,114.12358166480305,22.6768577387174,114.12867166274467,22.67417734391137
12683000,2555000,4,113.93208779596047,22.49862768154281,113.92067252955098,22.495917798357585,113.92553124859192,22.492875217950647
12678200,2553000,1,113.88896913149577,22.481931423611545,113.87763431731722,22.478635950562055,113.8825173132434,22.47558894011304
12705400,2581400,1,114.13330823012906,22.718826816523418,114.12175663923134,22.715170776933714,114.12685268354167,22.712502099900444
12707800,2573800,2,114.15486756236142,22.65547271695229,114.14334923670188,22.65216174652933,114.14839297319894,22.649447373397575
12668600,2579000,1,113.80273180256638,22.698823459474497,113.79109381083414,22.695812671350012,113.79619777889505,22.692930453917153
12697200,2583200,4,114.05964717833521,22.733827393691637,114.04795171509767,22.730837766913798,114.05307166475549,22.72814543644456
12723200,2581800,3,114.29320661085232,22.72216042190394,114.28179734300319,22.71923009781075,114.28663570969252,22.716419830310688
12719200,2581200,11,114.25727439046507,22.717159983027358,114.24597942339518,22.71370288853739,114.25081238597062,22.710866449456656
12700600,2583800,1,114.09018956566436,22.738827216271652,114.07851876773466,22.735587475941475,114.08366024514797,22.732936820607925
12720200,2581800,10,114.26625744556189,22.72216042190394,114.25494386765256,22.71881475978903,114.2597736620037,22.7159815773155
12677000,2590000,2,113.8781894653796,22.790481213608842,113.86684421094175,22.787157767722597,113.8717656874541,22.7841742819929
12707400,2568600,2,114.15127434032269,22.612108121526244,114.13972979196801,22.608729073202934,114.14477962083083,22.606013007600747
12678200,2590400,22,113.88896913149577,22.793813050571078,113.87764585513202,22.79046959125908,113.88254860586011,22.787476591786127
12703800,2565400,2,114.11893534197416,22.58541534008867,114.10737013574693,22.581778504572245,114.11248115252772,22.579096205915594
12674600,2585400,1,113.85663013314725,22.75215917216491,113.84516890192539,22.74912215942626,113.8501368139121,22.746158086800463
12744400,2567400,3,114.48364737890473,22.60209894209109,114.47240708104493,22.598546749852822,114.47719578252253,22.595755657169505
12678200,2589200,8,113.88896913149577,22.783817292651563,113.87765278298144,22.780478462441376,113.88255488572896,22.777482094816282
12682000,2558800,72,113.92310474086366,22.53034495533359,113.91174179250025,22.52751405993192,113.91660060179493,22.524464509378323
12692600,2573000,5,114.01832512488987,22.64880214188697,114.00686763496965,22.645345519085783,114.01189868319615,22.642527222542558
12705200,2576400,8,114.1315116191097,22.67714982110979,114.11998941897257,22.67349803671514,114.12508607226374,22.670820907931738
